,ts_code,symbol,name,area,industry,fullname,market,list_date
3338,603222.SH,603222,济民制药,浙江,化学制药,济民健康管理股份有限公司,主板,20150217
3339,603223.SH,603223,恒通股份,山东,供气供热,恒通物流股份有限公司,主板,20150630
3340,603225.SH,603225,新凤鸣,浙江,化纤,新凤鸣集团股份有限公司,主板,20170418
3341,603226.SH,603226,菲林格尔,上海,家居用品,菲林格尔家居科技股份有限公司,主板,20170615
3342,603227.SH,603227,雪峰科技,新疆,化工原料,新疆雪峰科技(集团)股份有限公司,主板,20150515
3343,603228.SH,603228,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司,主板,20170106
3344,603229.SH,603229,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司,主板,20170509
3345,603232.SH,603232,格尔软件,上海,软件服务,格尔软件股份有限公司,主板,20170421
3346,603233.SH,603233,大参林,广东,医药商业,大参林医药集团股份有限公司,主板,20170731
3347,603236.SH,603236,移远通信,上海,通信设备,上海移远通信技术股份有限公司,主板,20190716
3348,603238.SH,603238,诺邦股份,浙江,纺织,杭州诺邦无纺股份有限公司,主板,20170222
3349,603239.SH,603239,浙江仙通,浙江,汽车配件,浙江仙通橡塑股份有限公司,主板,20161230
3350,603256.SH,603256,宏和科技,上海,玻璃,宏和电子材料科技股份有限公司,主板,20190719
3351,603258.SH,603258,电魂网络,浙江,互联网,杭州电魂网络科技股份有限公司,主板,20161026
3352,603259.SH,603259,药明康德,江苏,化学制药,无锡药明康德新药开发股份有限公司,主板,20180508
3353,603260.SH,603260,合盛硅业,浙江,化工原料,合盛硅业股份有限公司,主板,20171030
3354,603266.SH,603266,天龙股份,浙江,塑料,宁波天龙电子股份有限公司,主板,20170110
3355,603267.SH,603267,鸿远电子,北京,元器件,北京元六鸿远电子科技股份有限公司,主板,20190515
3356,603268.SH,603268,松发股份,广东,陶瓷,广东松发陶瓷股份有限公司,主板,20150319
3357,603269.SH,603269,海鸥股份,江苏,机械基件,江苏海鸥冷却塔股份有限公司,主板,20170517
3358,603277.SH,603277,银都股份,浙江,专用机械,银都餐饮设备股份有限公司,主板,20170911
3359,603278.SH,603278,大业股份,山东,钢加工,山东大业股份有限公司,主板,20171113
3360,603279.SH,603279,景津环保,山东,环境保护,景津环保股份有限公司,主板,20190729
3361,603283.SH,603283,赛腾股份,江苏,专用机械,苏州赛腾精密电子股份有限公司,主板,20171225
3362,603286.SH,603286,日盈电子,江苏,汽车配件,江苏日盈电子股份有限公司,主板,20170627
3363,603288.SH,603288,海天味业,广东,食品,佛山市海天调味食品股份有限公司,主板,20140211
3364,603289.SH,603289,泰瑞机器,浙江,专用机械,泰瑞机器股份有限公司,主板,20171031
3365,603290.SH,603290,斯达半导,浙江,半导体,嘉兴斯达半导体股份有限公司,主板,20200204
3366,603297.SH,603297,永新光学,浙江,电器仪表,宁波永新光学股份有限公司,主板,20180910
3367,603298.SH,603298,杭叉集团,浙江,专用机械,杭叉集团股份有限公司,主板,20161227
3368,603299.SH,603299,苏盐井神,江苏,化工原料,江苏苏盐井神股份有限公司,主板,20151231
3369,603300.SH,603300,华铁应急,浙江,钢加工,浙江华铁应急设备科技股份有限公司,主板,20150529
3370,603301.SH,603301,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司,主板,20180412
3371,603303.SH,603303,得邦照明,浙江,家用电器,横店集团得邦照明股份有限公司,主板,20170330
3372,603305.SH,603305,旭升股份,浙江,汽车配件,宁波旭升汽车技术股份有限公司,主板,20170710
3373,603306.SH,603306,华懋科技,福建,汽车配件,华懋(厦门)新材料科技股份有限公司,主板,20140926
3374,603308.SH,603308,应流股份,安徽,专用机械,安徽应流机电股份有限公司,主板,20140122
3375,603309.SH,603309,维力医疗,广东,医疗保健,广州维力医疗器械股份有限公司,主板,20150302
3376,603311.SH,603311,金海环境,浙江,专用机械,浙江金海环境技术股份有限公司,主板,20150518
3377,603313.SH,603313,梦百合,江苏,家居用品,梦百合家居科技股份有限公司,主板,20161013
3378,603315.SH,603315,福鞍股份,辽宁,机械基件,辽宁福鞍重工股份有限公司,主板,20150424
3379,603316.SH,603316,诚邦股份,浙江,建筑工程,诚邦生态环境股份有限公司,主板,20170619
3380,603317.SH,603317,天味食品,四川,食品,四川天味食品集团股份有限公司,主板,20190416
3381,603318.SH,603318,派思股份,辽宁,专用机械,大连派思燃气系统股份有限公司,主板,20150424
3382,603319.SH,603319,湘油泵,湖南,汽车配件,湖南机油泵股份有限公司,主板,20161130
3383,603320.SH,603320,迪贝电气,浙江,机械基件,浙江迪贝电气股份有限公司,主板,20170502
3384,603321.SH,603321,梅轮电梯,浙江,运输设备,浙江梅轮电梯股份有限公司,主板,20170915
3385,603322.SH,603322,超讯通信,广东,通信设备,超讯通信股份有限公司,主板,20160728
3386,603323.SH,603323,苏农银行,江苏,银行,江苏苏州农村商业银行股份有限公司,主板,20161129
3387,603326.SH,603326,我乐家居,江苏,家居用品,南京我乐家居股份有限公司,主板,20170616
3388,603327.SH,603327,福蓉科技,四川,元器件,四川福蓉科技股份公司,主板,20190523
3389,603328.SH,603328,依顿电子,广东,元器件,广东依顿电子科技股份有限公司,主板,20140701
3390,603329.SH,603329,上海雅仕,上海,仓储物流,上海雅仕投资发展股份有限公司,主板,20171229
3391,603330.SH,603330,上海天洋,上海,塑料,上海天洋热熔粘接材料股份有限公司,主板,20170213
3392,603331.SH,603331,百达精工,浙江,专用机械,浙江百达精工股份有限公司,主板,20170705
3393,603332.SH,603332,苏州龙杰,江苏,化纤,苏州龙杰特种纤维股份有限公司,主板,20190117
3394,603333.SH,603333,尚纬股份,四川,电气设备,尚纬股份有限公司,主板,20120507
3395,603335.SH,603335,迪生力,广东,汽车配件,广东迪生力汽配股份有限公司,主板,20170620
3396,603336.SH,603336,宏辉果蔬,广东,农业综合,宏辉果蔬股份有限公司,主板,20161124
3397,603337.SH,603337,杰克股份,浙江,纺织机械,杰克缝纫机股份有限公司,主板,20170119
3398,603338.SH,603338,浙江鼎力,浙江,专用机械,浙江鼎力机械股份有限公司,主板,20150325
3399,603339.SH,603339,四方科技,江苏,专用机械,四方科技集团股份有限公司,主板,20160519
3400,603345.SH,603345,安井食品,福建,食品,福建安井食品股份有限公司,主板,20170222
3401,603348.SH,603348,文灿股份,广东,汽车配件,广东文灿压铸股份有限公司,主板,20180426
3402,603351.SH,603351,威尔药业,江苏,化学制药,南京威尔药业股份有限公司,主板,20190130
3403,603353.SH,603353,和顺石油,湖南,石油贸易,湖南和顺石油股份有限公司,主板,20200407
3404,603355.SH,603355,莱克电气,江苏,家用电器,莱克电气股份有限公司,主板,20150513
3405,603356.SH,603356,华菱精工,安徽,机械基件,宣城市华菱精工科技股份有限公司,主板,20180124
3406,603357.SH,603357,设计总院,安徽,建筑工程,安徽省交通规划设计研究总院股份有限公司,主板,20170801
3407,603358.SH,603358,华达科技,江苏,汽车配件,华达汽车科技股份有限公司,主板,20170125
3408,603359.SH,603359,东珠生态,江苏,建筑工程,东珠生态环保股份有限公司,主板,20170901
3409,603360.SH,603360,百傲化学,辽宁,化工原料,大连百傲化学股份有限公司,主板,20170206
3410,603363.SH,603363,傲农生物,福建,饲料,福建傲农生物科技集团股份有限公司,主板,20170926
3411,603365.SH,603365,水星家纺,上海,纺织,上海水星家用纺织品股份有限公司,主板,20171120
3412,603366.SH,603366,日出东方,江苏,家用电器,日出东方控股股份有限公司,主板,20120521
3413,603367.SH,603367,辰欣药业,山东,化学制药,辰欣药业股份有限公司,主板,20170929
3414,603368.SH,603368,柳药股份,广西,医药商业,广西柳州医药股份有限公司,主板,20141204
3415,603369.SH,603369,今世缘,江苏,白酒,江苏今世缘酒业股份有限公司,主板,20140703
3416,603377.SH,603377,东方时尚,北京,汽车服务,东方时尚驾驶学校股份有限公司,主板,20160205
3417,603378.SH,603378,亚士创能,上海,染料涂料,亚士创能科技(上海)股份有限公司,主板,20170928
3418,603379.SH,603379,三美股份,浙江,化工原料,浙江三美化工股份有限公司,主板,20190402
3419,603380.SH,603380,易德龙,江苏,元器件,苏州易德龙科技股份有限公司,主板,20170622
3420,603383.SH,603383,顶点软件,福建,软件服务,福建顶点软件股份有限公司,主板,20170522
3421,603385.SH,603385,惠达卫浴,河北,家居用品,惠达卫浴股份有限公司,主板,20170405
3422,603386.SH,603386,广东骏亚,广东,元器件,广东骏亚电子科技股份有限公司,主板,20170912
3423,603387.SH,603387,基蛋生物,江苏,生物制药,基蛋生物科技股份有限公司,主板,20170717
3424,603388.SH,603388,元成股份,浙江,建筑工程,元成环境股份有限公司,主板,20170324
3425,603389.SH,603389,亚振家居,江苏,家居用品,亚振家居股份有限公司,主板,20161215
3426,603390.SH,603390,通达电气,广东,汽车配件,广州通达汽车电气股份有限公司,主板,20191125
3427,603393.SH,603393,新天然气,新疆,供气供热,新疆鑫泰天然气股份有限公司,主板,20160912
3428,603396.SH,603396,金辰股份,辽宁,专用机械,营口金辰机械股份有限公司,主板,20171018
3429,603398.SH,603398,邦宝益智,广东,文教休闲,广东邦宝益智玩具股份有限公司,主板,20151209
3430,603399.SH,603399,吉翔股份,辽宁,小金属,锦州吉翔钼业股份有限公司,主板,20120824
3431,603416.SH,603416,信捷电气,江苏,电气设备,无锡信捷电气股份有限公司,主板,20161221
3432,603421.SH,603421,鼎信通讯,山东,通信设备,青岛鼎信通讯股份有限公司,主板,20161011
3433,603429.SH,603429,集友股份,安徽,广告包装,安徽集友新材料股份有限公司,主板,20170124
3434,603444.SH,603444,吉比特,福建,互联网,厦门吉比特网络技术股份有限公司,主板,20170104
3435,603456.SH,603456,九洲药业,浙江,化学制药,浙江九洲药业股份有限公司,主板,20141010
3436,603458.SH,603458,勘设股份,贵州,建筑工程,贵州省交通规划勘察设计研究院股份有限公司,主板,20170809
3437,603466.SH,603466,风语筑,上海,文教休闲,上海风语筑文化科技股份有限公司,主板,20171020
3438,603477.SH,603477,振静股份,四川,纺织,四川振静股份有限公司,主板,20171218
3439,603486.SH,603486,科沃斯,江苏,家用电器,科沃斯机器人股份有限公司,主板,20180528
3440,603488.SH,603488,展鹏科技,江苏,电气设备,展鹏科技股份有限公司,主板,20170516
3441,603489.SH,603489,八方股份,江苏,电气设备,八方电气(苏州)股份有限公司,主板,20191111
3442,603496.SH,603496,恒为科技,上海,IT设备,恒为科技(上海)股份有限公司,主板,20170607
3443,603499.SH,603499,翔港科技,上海,广告包装,上海翔港包装科技股份有限公司,主板,20171016
3444,603500.SH,603500,祥和实业,浙江,运输设备,浙江天台祥和实业股份有限公司,主板,20170904
3445,603501.SH,603501,韦尔股份,上海,半导体,上海韦尔半导体股份有限公司,主板,20170504
3446,603505.SH,603505,金石资源,浙江,矿物制品,金石资源集团股份有限公司,主板,20170503
3447,603506.SH,603506,南都物业,浙江,房产服务,南都物业服务集团股份有限公司,主板,20180201
3448,603507.SH,603507,振江股份,江苏,钢加工,江苏振江新能源装备股份有限公司,主板,20171106
3449,603508.SH,603508,思维列控,河南,软件服务,河南思维自动化设备股份有限公司,主板,20151224
3450,603515.SH,603515,欧普照明,上海,电气设备,欧普照明股份有限公司,主板,20160819
3451,603516.SH,603516,淳中科技,北京,通信设备,北京淳中科技股份有限公司,主板,20180202
3452,603517.SH,603517,绝味食品,湖南,食品,绝味食品股份有限公司,主板,20170317
3453,603518.SH,603518,锦泓集团,江苏,服饰,锦泓时装集团股份有限公司,主板,20141203
3454,603519.SH,603519,立霸股份,江苏,家用电器,江苏立霸实业股份有限公司,主板,20150319
3455,603520.SH,603520,司太立,浙江,化学制药,浙江司太立制药股份有限公司,主板,20160309
3456,603527.SH,603527,众源新材,安徽,铜,安徽众源新材料股份有限公司,主板,20170907
3457,603528.SH,603528,多伦科技,江苏,软件服务,多伦科技股份有限公司,主板,20160503
3458,603530.SH,603530,神马电力,江苏,电气设备,江苏神马电力股份有限公司,主板,20190805
3459,603533.SH,603533,掌阅科技,北京,互联网,掌阅科技股份有限公司,主板,20170921
3460,603535.SH,603535,嘉诚国际,广东,仓储物流,广州市嘉诚国际物流股份有限公司,主板,20170808
3461,603536.SH,603536,惠发食品,山东,食品,山东惠发食品股份有限公司,主板,20170613
3462,603538.SH,603538,美诺华,浙江,化学制药,宁波美诺华药业股份有限公司,主板,20170407
3463,603551.SH,603551,奥普家居,浙江,家居用品,奥普家居股份有限公司,主板,20200115
3464,603555.SH,603555,贵人鸟,福建,服饰,贵人鸟股份有限公司,主板,20140124
3465,603556.SH,603556,海兴电力,浙江,电器仪表,杭州海兴电力科技股份有限公司,主板,20161110
